0.297945;0.300756;0.310934;0.304121;0.305441;0.296249;0.299669;0.304728;0.310965;0.298877;0.303123;0.295388;0.290575;0.297781;0.294588;0.292372;0.298353;0.298209;0.296740;0.292376;0.317611;0.298643;0.303787;0.309486;0.300723;0.309377;0.297898;0.299329;0.304131;0.307807;0.295156;0.300701;0.289778;0.306842;0.306261;0.293810;0.299932;0.297983;0.305238;0.292832;0.299306;0.303287;0.292298;0.294462;0.300046;0.299657;0.300234;0.300845;0.304527;0.302344;0.311314;0.306426;0.299219;0.295933;0.290096;0.310334;0.303425;0.303217;0.297479;0.305348;0.307266;0.305292;0.295327;0.296828;0.303134;0.296763;0.297178;0.293516;0.293611;0.312462;0.296950;0.296631;0.310525;0.291767;0.295942;0.299298;0.292760;0.302507;0.291674;0.313634;0.302251;0.291634;0.313107;0.298035;0.314763;0.292170;0.300273;0.307186;0.294080;0.289417;0.301187;0.296036;0.307556;0.288468;0.292634;0.291499;0.295183;0.294565;0.302878;0.296978
0.163951;0.165502;0.169906;0.167041;0.167631;0.162592;0.164490;0.168239;0.170984;0.164778;0.166900;0.162361;0.160317;0.163761;0.163043;0.161146;0.164456;0.164203;0.163362;0.161890;0.174487;0.164749;0.167141;0.170346;0.165215;0.170315;0.163711;0.164924;0.167116;0.169135;0.163039;0.165244;0.159483;0.168090;0.166473;0.161969;0.164839;0.164139;0.166832;0.161406;0.165014;0.167259;0.161186;0.162129;0.164634;0.165112;0.164789;0.165730;0.167485;0.166688;0.170995;0.168503;0.164863;0.162961;0.160270;0.170930;0.167027;0.166930;0.163914;0.168155;0.169091;0.168003;0.163015;0.163401;0.167475;0.163781;0.164043;0.161935;0.162083;0.171524;0.164067;0.163551;0.170689;0.161505;0.162959;0.165242;0.161623;0.166251;0.161010;0.172497;0.166896;0.161228;0.171239;0.164379;0.173303;0.160892;0.164362;0.169225;0.162549;0.159833;0.165525;0.163687;0.169097;0.158797;0.161061;0.160986;0.162686;0.162060;0.165175;0.163732
0.117099;0.117450;0.120720;0.118842;0.119444;0.115800;0.117220;0.119320;0.121208;0.117074;0.118472;0.115449;0.114427;0.115869;0.115799;0.114323;0.117199;0.116571;0.116119;0.114755;0.123741;0.117694;0.118967;0.120832;0.117393;0.120972;0.116381;0.116923;0.118786;0.120201;0.116159;0.117080;0.113661;0.119255;0.118641;0.115248;0.117443;0.116609;0.118843;0.114705;0.116796;0.118661;0.114802;0.115477;0.117236;0.117599;0.117128;0.117872;0.119146;0.118240;0.121788;0.119374;0.117308;0.115671;0.114078;0.121606;0.118896;0.118372;0.116903;0.119418;0.119843;0.119397;0.115696;0.115993;0.118463;0.116052;0.116571;0.114803;0.115463;0.121278;0.116431;0.116140;0.121071;0.114647;0.115835;0.117249;0.114771;0.117873;0.114138;0.122129;0.118267;0.114459;0.121273;0.116341;0.122784;0.114189;0.116824;0.120232;0.115620;0.113554;0.117275;0.116268;0.120109;0.113515;0.114724;0.114337;0.115656;0.115260;0.117218;0.116520
0.104537;0.093327;0.103053;0.101903;0.110255;0.092635;0.097714;0.105794;0.096343;0.105944;0.100493;0.098233;0.104096;0.091958;0.097523;0.098417;0.096321;0.092869;0.096621;0.091233;0.106800;0.093215;0.096657;0.095791;0.095274;0.096593;0.093229;0.096459;0.094389;0.104865;0.097502;0.092908;0.097355;0.098532;0.094186;0.100805;0.092951;0.094538;0.094127;0.097246;0.092808;0.102137;0.092809;0.092172;0.095259;0.093495;0.092997;0.099796;0.098770;0.097756;0.100456;0.097272;0.096812;0.099133;0.093450;0.102492;0.094242;0.096266;0.092619;0.104231;0.101494;0.099642;0.091874;0.092231;0.101584;0.095424;0.097053;0.101183;0.091631;0.096206;0.096130;0.092193;0.096125;0.095736;0.092435;0.097457;0.093392;0.102173;0.092635;0.096921;0.098506;0.094970;0.098139;0.092739;0.097618;0.093643;0.092706;0.095159;0.091817;0.093779;0.098664;0.096399;0.109869;0.093152;0.090957;0.090643;0.095289;0.091606;0.100450;0.095054
0.105415;0.108001;0.110343;0.110056;0.110176;0.106162;0.109026;0.108825;0.110731;0.108059;0.109107;0.106439;0.105153;0.107589;0.106531;0.106651;0.107555;0.108152;0.106991;0.106996;0.111211;0.109640;0.108575;0.109853;0.107805;0.109699;0.107954;0.108270;0.108808;0.109327;0.106384;0.107651;0.105248;0.110352;0.108383;0.105869;0.107650;0.107197;0.108509;0.106817;0.109124;0.109439;0.106288;0.106546;0.107960;0.107551;0.108737;0.108909;0.108712;0.108306;0.110704;0.108799;0.108317;0.107330;0.104727;0.109229;0.109483;0.107523;0.107747;0.110520;0.108872;0.110257;0.107141;0.107508;0.108343;0.108109;0.107725;0.107225;0.107431;0.110991;0.107351;0.108520;0.110714;0.106092;0.106747;0.107684;0.106176;0.110612;0.105935;0.111346;0.108551;0.106197;0.111102;0.108431;0.111289;0.106438;0.107808;0.108191;0.107320;0.105351;0.109735;0.107390;0.109861;0.105748;0.105027;0.106059;0.108380;0.105960;0.108659;0.107425
0.095694;0.099360;0.102358;0.099762;0.098769;0.094802;0.098215;0.097489;0.100570;0.094693;0.097701;0.096185;0.095144;0.095117;0.097366;0.096757;0.097374;0.095733;0.096039;0.094184;0.100892;0.097420;0.100022;0.101245;0.097512;0.100256;0.096796;0.096807;0.097468;0.100752;0.095445;0.096776;0.094751;0.099483;0.098106;0.094651;0.095742;0.097476;0.099005;0.094355;0.097595;0.099164;0.097980;0.095001;0.099121;0.097139;0.097944;0.098704;0.097760;0.098092;0.099897;0.098046;0.097591;0.095413;0.094822;0.100206;0.099209;0.098361;0.096193;0.098679;0.099219;0.097845;0.096512;0.096985;0.099181;0.095378;0.095418;0.096567;0.096204;0.100109;0.096294;0.096960;0.100243;0.095397;0.095297;0.096433;0.096729;0.097871;0.096087;0.101210;0.096317;0.094762;0.100137;0.097753;0.100573;0.094233;0.095579;0.099895;0.096272;0.093775;0.097271;0.095584;0.099325;0.093451;0.093968;0.094753;0.096473;0.096608;0.099368;0.098060
0.088306;0.091619;0.092656;0.089556;0.090308;0.087173;0.090136;0.091886;0.093255;0.088848;0.087377;0.085329;0.089503;0.087781;0.090983;0.086132;0.089981;0.087908;0.088570;0.088006;0.092755;0.088840;0.090288;0.092148;0.089208;0.090878;0.087694;0.091258;0.091249;0.093367;0.086292;0.088173;0.087571;0.092573;0.091521;0.085035;0.088909;0.090097;0.090273;0.087276;0.090149;0.091381;0.088152;0.086346;0.088669;0.089742;0.090608;0.088947;0.090116;0.090669;0.093770;0.087771;0.090622;0.086898;0.085838;0.091364;0.092564;0.092440;0.088114;0.089450;0.092709;0.090031;0.090793;0.090215;0.090594;0.090526;0.088308;0.088544;0.086294;0.090122;0.088190;0.089256;0.093850;0.087732;0.087538;0.090607;0.087339;0.091431;0.087735;0.093300;0.090072;0.087527;0.094118;0.088566;0.095174;0.086782;0.086396;0.093430;0.087115;0.086020;0.091982;0.089681;0.091863;0.086115;0.087591;0.085797;0.087874;0.087526;0.088727;0.089037
0.084718;0.082254;0.086882;0.084237;0.084360;0.081526;0.081183;0.082704;0.084785;0.084111;0.082903;0.081526;0.081981;0.081891;0.080671;0.080601;0.083049;0.082934;0.081994;0.082071;0.088218;0.082672;0.083713;0.085838;0.082870;0.086609;0.083068;0.084306;0.083578;0.085396;0.079994;0.082777;0.081840;0.085679;0.084426;0.081135;0.081968;0.082652;0.082705;0.081618;0.082985;0.082680;0.081672;0.082612;0.083266;0.083189;0.084362;0.085192;0.087391;0.084693;0.086873;0.085671;0.082942;0.082068;0.078984;0.086193;0.083640;0.083739;0.082143;0.083871;0.085026;0.086770;0.081208;0.082953;0.084922;0.084259;0.086049;0.084349;0.082361;0.086624;0.082986;0.082032;0.086850;0.082789;0.080572;0.082920;0.080533;0.083821;0.080837;0.086074;0.084366;0.082198;0.086478;0.082845;0.085377;0.080560;0.082458;0.085117;0.082355;0.081186;0.084037;0.082378;0.085415;0.080471;0.083754;0.078198;0.084375;0.081150;0.083425;0.082864
0.087346;0.086248;0.089901;0.085934;0.089061;0.084986;0.085912;0.087361;0.089637;0.087613;0.087386;0.085253;0.084392;0.086354;0.084965;0.084162;0.085721;0.087968;0.085245;0.085651;0.088827;0.084990;0.087735;0.089862;0.085955;0.088224;0.088783;0.088389;0.086481;0.088904;0.085236;0.088500;0.082971;0.088686;0.087846;0.084334;0.087525;0.086953;0.088008;0.084742;0.084485;0.087770;0.086015;0.083400;0.088504;0.086931;0.085933;0.087481;0.087355;0.086095;0.089290;0.087366;0.085108;0.087833;0.084427;0.087832;0.088785;0.088075;0.086386;0.085861;0.088028;0.088552;0.085335;0.087178;0.088521;0.085560;0.086606;0.084767;0.084693;0.090156;0.086533;0.086499;0.089980;0.085950;0.087012;0.087176;0.084227;0.089867;0.084739;0.089591;0.088702;0.086150;0.089265;0.088595;0.090524;0.084351;0.086513;0.087666;0.085532;0.085349;0.087149;0.087023;0.090316;0.082922;0.085392;0.085954;0.085455;0.084359;0.086726;0.085061
0.083617;0.083474;0.089177;0.084308;0.086632;0.084998;0.086679;0.086174;0.087912;0.084534;0.085561;0.082723;0.082416;0.083976;0.083562;0.083710;0.083523;0.084458;0.084624;0.084938;0.089420;0.086648;0.084768;0.088372;0.083847;0.091169;0.085494;0.083757;0.087779;0.086690;0.083700;0.084079;0.081141;0.084445;0.086318;0.084653;0.083726;0.087457;0.088649;0.083531;0.082412;0.085009;0.083688;0.081187;0.083999;0.083487;0.083254;0.082920;0.085303;0.082288;0.086365;0.088790;0.085999;0.083741;0.084822;0.087878;0.084349;0.085861;0.087278;0.087170;0.087090;0.086858;0.083075;0.081942;0.085653;0.083524;0.084531;0.082225;0.084672;0.089886;0.086693;0.083830;0.088703;0.084801;0.083508;0.083716;0.084421;0.086131;0.084728;0.087098;0.086474;0.080759;0.087639;0.085157;0.087979;0.084804;0.084129;0.087723;0.084007;0.081492;0.088100;0.083790;0.084557;0.080641;0.086847;0.084759;0.085488;0.083211;0.082082;0.083919
